job-id,job-title,job-listing-date,job-url,job-location-state,job-location-city,job-location-area,job-location-suburb,job-advertiser,job-advertiser-email,job-advertiser-phone,job-classification,job-sub-classification,job-citizenship-required
51406727,Power BI Developer | Immediate start,2021-01-28 23:50:15,https://www.seek.com.au/job/51406727,New South Wales,Sydney,,,FIRESOFT People,,,Information & Communication Technology,Developers/Programmers,
51403166,BI Developer,2021-01-28 06:31:03,https://www.seek.com.au/job/51403166,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,NTT,,Yes,Information & Communication Technology,Developers/Programmers,
51396021,Senior SQL/BI Developer - 2 month initial contract,2021-01-27 23:19:23,https://www.seek.com.au/job/51396021,Victoria,Melbourne,,,Davidson Recruitment,,,Information & Communication Technology,Database Development & Administration,
51392849,BI Developer,2021-01-27 06:43:22,https://www.seek.com.au/job/51392849,New South Wales,Sydney,,,Hydrogen Group,,,Information & Communication Technology,Engineering - Software,
51392790,Power BI Developer,2021-01-27 06:36:01,https://www.seek.com.au/job/51392790,Australian Capital Territory,ACT,,,M&T Resources,Yes,Yes,Information & Communication Technology,Database Development & Administration,Yes
51392766,Power BI Specialist,2021-01-27 06:33:50,https://www.seek.com.au/job/51392766,New South Wales,Sydney,Parramatta & Western Suburbs,parramatta,PATH4 Group,Yes,Yes,Information & Communication Technology,Developers/Programmers,
51390050,Senior Data Modeler,2021-01-27 03:31:10,https://www.seek.com.au/job/51390050,New South Wales,Sydney,Ryde & Macquarie Park,northryde,Peoplebank,Yes,,Information & Communication Technology,Database Development & Administration,
51386179,Power BI Developer,2021-01-26 23:13:28,https://www.seek.com.au/job/51386179,Australian Capital Territory,ACT,,canberra,Adecco,,,Information & Communication Technology,Developers/Programmers,
51381488,Power BI Developer,2021-01-25 07:34:08,https://www.seek.com.au/job/51381488,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Talent International,,Yes,Information & Communication Technology,Developers/Programmers,
51380346,MS BI Developer,2021-01-25 05:22:07,https://www.seek.com.au/job/51380346,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Mars Recruitment,,,Information & Communication Technology,Developers/Programmers,
51380118,Power BI Developer,2021-01-25 05:02:44,https://www.seek.com.au/job/51380118,Victoria,Melbourne,,melbourne,Peoplebank,,,Information & Communication Technology,Developers/Programmers,
51376275,Business Intelligence Business Analyst,2021-01-24 23:44:49,https://www.seek.com.au/job/51376275,New South Wales,Sydney,,sydney,Morgan McKinley,Yes,Yes,Information & Communication Technology,Developers/Programmers,
51376109,BI Developer,2021-01-24 23:29:36,https://www.seek.com.au/job/51376109,Queensland,Brisbane,Northern Suburbs,,Exclaim IT,Yes,,Information & Communication Technology,Database Development & Administration,
51371984,Senior BW Developer,2021-01-22 08:50:00,https://www.seek.com.au/job/51371984,New South Wales,Sydney,,,Greythorn,,Yes,Information & Communication Technology,Developers/Programmers,
51370547,Power BI Developer,2021-01-22 06:02:02,https://www.seek.com.au/job/51370547,Victoria,Melbourne,,,Launch Recruitment,Yes,,Information & Communication Technology,Developers/Programmers,
51369900,Business Intelligence (BI) Developer / Analyst,2021-01-22 05:30:33,https://www.seek.com.au/job/51369900,Victoria,Melbourne,,,Sharp and Carter,Yes,Yes,Information & Communication Technology,Developers/Programmers,
51339427,BI Developer,2021-01-19 07:25:32,https://www.seek.com.au/job/51339427,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Virtusa,,,Information & Communication Technology,Developers/Programmers,
51325120,Lead Developer and Developer 2 roles,2021-01-18 04:32:39,https://www.seek.com.au/job/51325120,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Interface Recruitment,,Yes,Information & Communication Technology,Developers/Programmers,
51322184,Power BI Developer,2021-01-18 01:54:16,https://www.seek.com.au/job/51322184,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Data Agility,,,Information & Communication Technology,Developers/Programmers,
51165658,Power BI Developer,2021-01-13 00:40:34,https://www.seek.com.au/job/51165658,New South Wales,"Newcastle, Maitland & Hunter",,tomago,Ampcontrol,,,Information & Communication Technology,Developers/Programmers,
51448440,Business Intelligence Specialist,2021-02-03 06:47:51,https://www.seek.com.au/job/51448440,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Hudson,,Yes,Information & Communication Technology,Developers/Programmers,
51524687,BI Specialist,2021-02-12 06:37:28,https://www.seek.com.au/job/51524687,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",pyrmont,M&T Resources,Yes,Yes,Information & Communication Technology,Consultants,
51487357,Business Analyst / Power BI Specialist,2021-02-09 01:43:50,https://www.seek.com.au/job/51487357,New South Wales,Sydney,North Shore & Northern Beaches,northsydney,IPCA,,,Information & Communication Technology,Business/Systems Analysts,
51403027,BI Specialist | Teradata,2021-01-28 06:25:37,https://www.seek.com.au/job/51403027,Victoria,Melbourne,,,Finite IT Recruitment,,Yes,Information & Communication Technology,Database Development & Administration,
51533409,Microsoft Business Intelligence Analyst,2021-02-15 02:31:15,https://www.seek.com.au/job/51533409,Australian Capital Territory,ACT,,,DWS,,,Information & Communication Technology,Database Development & Administration,Yes
51519296,Business Intelligence Analyst,2021-02-12 01:30:48,https://www.seek.com.au/job/51519296,Queensland,Sunshine Coast,,,Finite IT Recruitment,,Yes,Information & Communication Technology,Other,
51513506,Business Intelligence Analyst,2021-02-11 06:09:31,https://www.seek.com.au/job/51513506,Queensland,Sunshine Coast,,nambour,Capital Talent Consulting,,Yes,Information & Communication Technology,Business/Systems Analysts,
51491949,Business Intelligence Analyst,2021-02-09 05:58:18,https://www.seek.com.au/job/51491949,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Mission Australia,,,Information & Communication Technology,Other,
51482828,Business Intelligence Analyst,2021-02-08 10:53:59,https://www.seek.com.au/job/51482828,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Deep Blue Company Pty Ltd,,,Information & Communication Technology,Business/Systems Analysts,
51482022,Business Intelligence Analyst,2021-02-08 07:31:17,https://www.seek.com.au/job/51482022,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,StraightUp,,,Information & Communication Technology,Database Development & Administration,
51470272,Reporting Analyst - Power BI (multiple roles),2021-02-05 07:26:14,https://www.seek.com.au/job/51470272,Queensland,Brisbane,,,U&U Recruitment Partners,,Yes,Information & Communication Technology,Developers/Programmers,
51468647,Business Intelligence Analyst,2021-02-05 05:34:07,https://www.seek.com.au/job/51468647,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Longtail Ux,Yes,,Information & Communication Technology,Business/Systems Analysts,
51467980,EL1 Business Intelligence Analyst,2021-02-05 05:02:02,https://www.seek.com.au/job/51467980,Victoria,Melbourne,Northern Suburbs,preston,National Disability Insurance Agency,Yes,Yes,Government & Defence,Government - Federal,Yes
51462085,Business Intelligence Analyst - Qlik Sense,2021-02-04 23:30:26,https://www.seek.com.au/job/51462085,New South Wales,Sydney,Parramatta & Western Suburbs,parramatta,Total Resource Solutions,,,Information & Communication Technology,Business/Systems Analysts,
51458160,Business Intelligence Analyst,2021-02-04 05:56:17,https://www.seek.com.au/job/51458160,Australian Capital Territory,ACT,,,Modis,Yes,Yes,Information & Communication Technology,Other,Yes
51455732,Data and Business Intelligence Analyst,2021-02-04 03:24:12,https://www.seek.com.au/job/51455732,Queensland,Brisbane,CBD & Inner Suburbs,brisbane,Lime Intelligence,Yes,,Information & Communication Technology,Database Development & Administration,
51440475,Microsoft Business Intelligence Analyst,2021-02-02 22:45:32,https://www.seek.com.au/job/51440475,Australian Capital Territory,ACT,,,DWS,,,Information & Communication Technology,Database Development & Administration,Yes
51427181,Business Intelligence Analyst,2021-02-01 07:10:13,https://www.seek.com.au/job/51427181,Queensland,Brisbane,CBD & Inner Suburbs,woolloongabba,Hudson,,,Information & Communication Technology,Database Development & Administration,
51399862,Safety Business Intelligence Analyst,2021-01-28 03:13:59,https://www.seek.com.au/job/51399862,Tasmania,Hobart,,hobart,Tassal Operations,Yes,,Information & Communication Technology,Business/Systems Analysts,
51359434,SQL / SSRS  Reports Developer,2021-01-21 05:54:35,https://www.seek.com.au/job/51359434,Queensland,Brisbane,,brisbane,U&U Recruitment Partners,Yes,Yes,Information & Communication Technology,Developers/Programmers,
51325670,Business Intelligence Analyst,2021-01-18 05:01:00,https://www.seek.com.au/job/51325670,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,DialogIT,,,Information & Communication Technology,Developers/Programmers,Yes
51325596,Junior Business Intelligence Analyst,2021-01-18 04:58:37,https://www.seek.com.au/job/51325596,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,GenesisCare,,,Information & Communication Technology,Business/Systems Analysts,
51524081,Senior Reporting Analyst | ghd Hair,2021-02-12 05:57:18,https://www.seek.com.au/job/51524081,Queensland,Brisbane,CBD & Inner Suburbs,brisbane,ghd Hair,,,Information & Communication Technology,Business/Systems Analysts,
51491953,Power BI Analyst,2021-02-09 05:58:32,https://www.seek.com.au/job/51491953,Western Australia,Perth,"CBD, Inner & Western Suburbs",perth,Modis,,,Information & Communication Technology,Developers/Programmers,
51447280,"BI Analyst  (Tableau, SQL, Cloud experience",2021-02-03 05:28:22,https://www.seek.com.au/job/51447280,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Bluefin Resources,,,Information & Communication Technology,Developers/Programmers,
51393114,Data/BI Analyst,2021-01-27 07:15:37,https://www.seek.com.au/job/51393114,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Morgan McKinley,,,Information & Communication Technology,Consultants,
51339675,Business Intelligence / Reporting Analyst,2021-01-19 08:08:52,https://www.seek.com.au/job/51339675,Queensland,Brisbane,CBD & Inner Suburbs,brisbane,TEKsystems,Yes,Yes,Information & Communication Technology,Database Development & Administration,
51316751,Power BI Analyst,2021-01-17 01:07:01,https://www.seek.com.au/job/51316751,South Australia,Adelaide,,adelaide,Goodwin Recruit,Yes,,Information & Communication Technology,Business/Systems Analysts,
51519192,Senior Machine Learning Engineer,2021-02-12 01:24:14,https://www.seek.com.au/job/51519192,New South Wales,Sydney,,,REA Group,,,Information & Communication Technology,Engineering - Software,
51533000,Machine Learning Engineer,2021-02-15 02:08:42,https://www.seek.com.au/job/51533000,Western Australia,Perth,"CBD, Inner & Western Suburbs",leederville,Spectrum Ecology,,,Information & Communication Technology,Developers/Programmers,
51495314,AWS Devops Engineer,2021-02-09 22:31:01,https://www.seek.com.au/job/51495314,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Attribute Group,Yes,,Information & Communication Technology,Engineering - Software,
51474865,Machine Learning Engineer,2021-02-07 23:08:21,https://www.seek.com.au/job/51474865,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",surryhills,Intelligen Pty Ltd,,,Information & Communication Technology,Other,
51458831,Machine Learning Engineer,2021-02-04 06:45:33,https://www.seek.com.au/job/51458831,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Preacta Recruitment,,,Information & Communication Technology,Engineering - Software,
51419755,Senior AWS DevOps Engineer,2021-01-31 23:30:48,https://www.seek.com.au/job/51419755,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Attribute Group,Yes,,Information & Communication Technology,Networks & Systems Administration,
51410993,Machine Learning Engineer,2021-01-29 03:57:13,https://www.seek.com.au/job/51410993,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Professional Search Group,,,Information & Communication Technology,Engineering - Software,
51410456,Machine Learning Engineer,2021-01-29 03:28:23,https://www.seek.com.au/job/51410456,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Macquarie Group,,,Information & Communication Technology,Engineering - Software,
51379785,Machine Learning Engineer,2021-01-25 04:33:33,https://www.seek.com.au/job/51379785,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,T+O+M Executive,Yes,,Information & Communication Technology,Developers/Programmers,
51324333,Machine Learning Engineer,2021-01-18 03:51:01,https://www.seek.com.au/job/51324333,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",surryhills,Intelligen Pty Ltd,,,Information & Communication Technology,Other,
51539892,ETL Developer/BI Administrator,2021-02-15 21:14:57,https://www.seek.com.au/job/51539892,Australian Capital Territory,ACT,,canberra,Emanate Technology,Yes,,Information & Communication Technology,Database Development & Administration,Yes
51536768,ETL Developer,2021-02-15 05:31:43,https://www.seek.com.au/job/51536768,Australian Capital Territory,ACT,,,Modis,Yes,Yes,Information & Communication Technology,Consultants,Yes
51536718,ETL Developer (Support),2021-02-15 05:30:51,https://www.seek.com.au/job/51536718,Victoria,Melbourne,,,InfoCentric Pty Ltd,,,Information & Communication Technology,Developers/Programmers,
51528967,ETL Developer | SSIS,2021-02-14 21:47:58,https://www.seek.com.au/job/51528967,New South Wales,Sydney,,,FIRESOFT People,,,Information & Communication Technology,Engineering - Hardware,
51528080,Senior SQL/ETL Developer,2021-02-14 06:55:26,https://www.seek.com.au/job/51528080,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Tonic Solutions,,,Information & Communication Technology,Developers/Programmers,
51522781,ETL Developer,2021-02-12 04:49:32,https://www.seek.com.au/job/51522781,Australian Capital Territory,ACT,,canberra,Aris Zinc,,,Information & Communication Technology,Developers/Programmers,Yes
51515773,ETL Developer(Multiple position),2021-02-11 21:09:40,https://www.seek.com.au/job/51515773,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Zone IT Solutions,Yes,Yes,Information & Communication Technology,Database Development & Administration,
51515419,Lead ETL Developer (Talend/Informatica),2021-02-11 19:34:48,https://www.seek.com.au/job/51515419,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,The Recruitment Company,,Yes,Information & Communication Technology,Developers/Programmers,
